BASIC5000_3404,bas50003404
TRAVEL1000_0509,tra10000509
TRAVEL1000_0535,tra10000535
TRAVEL1000_0253,tra10000253
TRAVEL1000_0247,tra10000247
TRAVEL1000_0521,tra10000521
TRAVEL1000_0482,tra10000482
TRAVEL1000_0496,tra10000496
TRAVEL1000_0469,tra10000469
TRAVEL1000_0441,tra10000441
TRAVEL1000_0327,tra10000327
TRAVEL1000_0333,tra10000333
TRAVEL1000_0455,tra10000455
TRAVEL1000_0864,tra10000864
TRAVEL1000_0870,tra10000870
TRAVEL1000_0680,tra10000680
TRAVEL1000_0858,tra10000858
TRAVEL1000_0694,tra10000694
TRAVEL1000_0119,tra10000119
TRAVEL1000_0125,tra10000125
TRAVEL1000_0643,tra10000643
TRAVEL1000_0657,tra10000657
TRAVEL1000_0131,tra10000131
TRAVEL1000_0656,tra10000656
TRAVEL1000_0130,tra10000130
TRAVEL1000_0124,tra10000124
TRAVEL1000_0642,tra10000642
TRAVEL1000_0118,tra10000118
TRAVEL1000_0695,tra10000695
TRAVEL1000_0859,tra10000859
TRAVEL1000_0681,tra10000681
TRAVEL1000_0871,tra10000871
TRAVEL1000_0865,tra10000865
TRAVEL1000_0332,tra10000332
TRAVEL1000_0454,tra10000454
TRAVEL1000_0440,tra10000440
TRAVEL1000_0326,tra10000326
TRAVEL1000_0468,tra10000468
TRAVEL1000_0497,tra10000497
TRAVEL1000_0483,tra10000483
TRAVEL1000_0246,tra10000246
TRAVEL1000_0520,tra10000520
TRAVEL1000_0534,tra10000534
TRAVEL1000_0252,tra10000252
TRAVEL1000_0508,tra10000508
TRAVEL1000_0285,tra10000285
TRAVEL1000_0291,tra10000291
TRAVEL1000_0722,tra10000722
TRAVEL1000_0044,tra10000044
TRAVEL1000_0050,tra10000050
TRAVEL1000_0736,tra10000736
TRAVEL1000_0078,tra10000078
TRAVEL1000_0939,tra10000939
TRAVEL1000_0087,tra10000087
TRAVEL1000_0093,tra10000093
TRAVEL1000_0905,tra10000905
TRAVEL1000_0911,tra10000911
TRAVEL1000_0792,tra10000792
TRAVEL1000_0786,tra10000786
TRAVEL1000_0976,tra10000976
TRAVEL1000_0962,tra10000962
TRAVEL1000_0037,tra10000037
TRAVEL1000_0751,tra10000751
TRAVEL1000_0989,tra10000989
TRAVEL1000_0745,tra10000745
TRAVEL1000_0023,tra10000023
TRAVEL1000_0779,tra10000779
TRAVEL1000_0590,tra10000590
TRAVEL1000_0584,tra10000584
TRAVEL1000_0553,tra10000553
TRAVEL1000_0235,tra10000235
TRAVEL1000_0221,tra10000221
TRAVEL1000_0547,tra10000547
TRAVEL1000_0209,tra10000209
TRAVEL1000_0382,tra10000382
TRAVEL1000_0396,tra10000396
TRAVEL1000_0427,tra10000427
TRAVEL1000_0341,tra10000341
TRAVEL1000_0355,tra10000355
TRAVEL1000_0433,tra10000433
TRAVEL1000_0369,tra10000369
TRAVEL1000_0180,tra10000180
TRAVEL1000_0194,tra10000194
TRAVEL1000_0802,tra10000802
TRAVEL1000_0816,tra10000816
TRAVEL1000_0143,tra10000143
TRAVEL1000_0625,tra10000625
TRAVEL1000_0631,tra10000631
TRAVEL1000_0157,tra10000157
TRAVEL1000_0619,tra10000619
TRAVEL1000_0618,tra10000618
TRAVEL1000_0630,tra10000630
TRAVEL1000_0156,tra10000156
TRAVEL1000_0142,tra10000142
TRAVEL1000_0624,tra10000624
TRAVEL1000_0817,tra10000817
TRAVEL1000_0803,tra10000803
TRAVEL1000_0195,tra10000195
TRAVEL1000_0181,tra10000181
TRAVEL1000_0368,tra10000368
TRAVEL1000_0354,tra10000354
TRAVEL1000_0432,tra10000432
TRAVEL1000_0426,tra10000426
TRAVEL1000_0340,tra10000340
TRAVEL1000_0397,tra10000397
TRAVEL1000_0383,tra10000383
TRAVEL1000_0208,tra10000208
TRAVEL1000_0220,tra10000220
TRAVEL1000_0546,tra10000546
TRAVEL1000_0552,tra10000552
TRAVEL1000_0234,tra10000234
TRAVEL1000_0585,tra10000585
TRAVEL1000_0591,tra10000591
TRAVEL1000_0778,tra10000778
TRAVEL1000_0744,tra10000744
TRAVEL1000_0022,tra10000022
TRAVEL1000_0036,tra10000036
TRAVEL1000_0988,tra10000988
TRAVEL1000_0750,tra10000750
TRAVEL1000_0963,tra10000963
TRAVEL1000_0977,tra10000977
TRAVEL1000_0787,tra10000787
TRAVEL1000_0793,tra10000793
TRAVEL1000_0785,tra10000785
TRAVEL1000_0949,tra10000949
TRAVEL1000_0791,tra10000791
TRAVEL1000_0961,tra10000961
TRAVEL1000_0975,tra10000975
TRAVEL1000_0020,tra10000020
TRAVEL1000_0746,tra10000746
TRAVEL1000_0752,tra10000752
TRAVEL1000_0034,tra10000034
TRAVEL1000_0008,tra10000008
TRAVEL1000_0587,tra10000587
TRAVEL1000_0593,tra10000593
TRAVEL1000_0544,tra10000544
TRAVEL1000_0222,tra10000222
TRAVEL1000_0236,tra10000236
TRAVEL1000_0550,tra10000550
TRAVEL1000_0578,tra10000578
TRAVEL1000_0395,tra10000395
TRAVEL1000_0381,tra10000381
TRAVEL1000_0430,tra10000430
TRAVEL1000_0356,tra10000356
TRAVEL1000_0342,tra10000342
TRAVEL1000_0424,tra10000424
TRAVEL1000_0418,tra10000418
TRAVEL1000_0197,tra10000197
TRAVEL1000_0829,tra10000829
TRAVEL1000_0183,tra10000183
TRAVEL1000_0815,tra10000815
TRAVEL1000_0801,tra10000801
TRAVEL1000_0154,tra10000154
TRAVEL1000_0632,tra10000632
TRAVEL1000_0626,tra10000626
TRAVEL1000_0140,tra10000140
TRAVEL1000_0168,tra10000168
TRAVEL1000_0169,tra10000169
TRAVEL1000_0627,tra10000627
TRAVEL1000_0141,tra10000141
TRAVEL1000_0155,tra10000155
TRAVEL1000_0633,tra10000633
TRAVEL1000_0800,tra10000800
TRAVEL1000_0814,tra10000814
TRAVEL1000_0182,tra10000182
TRAVEL1000_0196,tra10000196
TRAVEL1000_0828,tra10000828
TRAVEL1000_0419,tra10000419
TRAVEL1000_0343,tra10000343
TRAVEL1000_0425,tra10000425
TRAVEL1000_0431,tra10000431
TRAVEL1000_0357,tra10000357
TRAVEL1000_0380,tra10000380
TRAVEL1000_0394,tra10000394
TRAVEL1000_0579,tra10000579
TRAVEL1000_0237,tra10000237
TRAVEL1000_0551,tra10000551
TRAVEL1000_0545,tra10000545
TRAVEL1000_0223,tra10000223
TRAVEL1000_0592,tra10000592
TRAVEL1000_0586,tra10000586
TRAVEL1000_0009,tra10000009
TRAVEL1000_0753,tra10000753
TRAVEL1000_0035,tra10000035
TRAVEL1000_0021,tra10000021
TRAVEL1000_0747,tra10000747
TRAVEL1000_0974,tra10000974
TRAVEL1000_0960,tra10000960
TRAVEL1000_0790,tra10000790
TRAVEL1000_0948,tra10000948
TRAVEL1000_0784,tra10000784
TRAVEL1000_0964,tra10000964
TRAVEL1000_0970,tra10000970
TRAVEL1000_0958,tra10000958
TRAVEL1000_0780,tra10000780
TRAVEL1000_0794,tra10000794
TRAVEL1000_0019,tra10000019
TRAVEL1000_0743,tra10000743
TRAVEL1000_0025,tra10000025
TRAVEL1000_0031,tra10000031
TRAVEL1000_0757,tra10000757
TRAVEL1000_0582,tra10000582
TRAVEL1000_0596,tra10000596
TRAVEL1000_0569,tra10000569
TRAVEL1000_0227,tra10000227
TRAVEL1000_0541,tra10000541
TRAVEL1000_0555,tra10000555
TRAVEL1000_0233,tra10000233
TRAVEL1000_0390,tra10000390
TRAVEL1000_0384,tra10000384
TRAVEL1000_0409,tra10000409
TRAVEL1000_0353,tra10000353
TRAVEL1000_0435,tra10000435
TRAVEL1000_0421,tra10000421
TRAVEL1000_0347,tra10000347
TRAVEL1000_0810,tra10000810
TRAVEL1000_0804,tra10000804
TRAVEL1000_0192,tra10000192
TRAVEL1000_0186,tra10000186
TRAVEL1000_0838,tra10000838
TRAVEL1000_0179,tra10000179
TRAVEL1000_0637,tra10000637
TRAVEL1000_0151,tra10000151
TRAVEL1000_0145,tra10000145
TRAVEL1000_0623,tra10000623
TRAVEL1000_0144,tra10000144
TRAVEL1000_0622,tra10000622
TRAVEL1000_0636,tra10000636
TRAVEL1000_0150,tra10000150
TRAVEL1000_0178,tra10000178
TRAVEL1000_0187,tra10000187
TRAVEL1000_0839,tra10000839
TRAVEL1000_0193,tra10000193
TRAVEL1000_0805,tra10000805
TRAVEL1000_0811,tra10000811
TRAVEL1000_0420,tra10000420
TRAVEL1000_0346,tra10000346
TRAVEL1000_0352,tra10000352
TRAVEL1000_0434,tra10000434
TRAVEL1000_0408,tra10000408
TRAVEL1000_0385,tra10000385
TRAVEL1000_0391,tra10000391
TRAVEL1000_0554,tra10000554
TRAVEL1000_0232,tra10000232
TRAVEL1000_0226,tra10000226
TRAVEL1000_0540,tra10000540
TRAVEL1000_0568,tra10000568
TRAVEL1000_0597,tra10000597
TRAVEL1000_0583,tra10000583
TRAVEL1000_0030,tra10000030
TRAVEL1000_0756,tra10000756
TRAVEL1000_0742,tra10000742
TRAVEL1000_0024,tra10000024
TRAVEL1000_0018,tra10000018
TRAVEL1000_0795,tra10000795
TRAVEL1000_0781,tra10000781
TRAVEL1000_0959,tra10000959
TRAVEL1000_0971,tra10000971
TRAVEL1000_0965,tra10000965
TRAVEL1000_0973,tra10000973
TRAVEL1000_0967,tra10000967
TRAVEL1000_0797,tra10000797
TRAVEL1000_0783,tra10000783
TRAVEL1000_0768,tra10000768
TRAVEL1000_0754,tra10000754
TRAVEL1000_0032,tra10000032
TRAVEL1000_0026,tra10000026
TRAVEL1000_0740,tra10000740
TRAVEL1000_0998,tra10000998
TRAVEL1000_0595,tra10000595
TRAVEL1000_0581,tra10000581
TRAVEL1000_0218,tra10000218
TRAVEL1000_0230,tra10000230
TRAVEL1000_0556,tra10000556
TRAVEL1000_0542,tra10000542
TRAVEL1000_0224,tra10000224
TRAVEL1000_0387,tra10000387
TRAVEL1000_0393,tra10000393
TRAVEL1000_0378,tra10000378
TRAVEL1000_0344,tra10000344
TRAVEL1000_0422,tra10000422
TRAVEL1000_0436,tra10000436
TRAVEL1000_0350,tra10000350
TRAVEL1000_0807,tra10000807
TRAVEL1000_0813,tra10000813
TRAVEL1000_0185,tra10000185
TRAVEL1000_0191,tra10000191
TRAVEL1000_0608,tra10000608
TRAVEL1000_0620,tra10000620
TRAVEL1000_0146,tra10000146
TRAVEL1000_0152,tra10000152
TRAVEL1000_0634,tra10000634
TRAVEL1000_0153,tra10000153
TRAVEL1000_0635,tra10000635
TRAVEL1000_0621,tra10000621
TRAVEL1000_0147,tra10000147
TRAVEL1000_0609,tra10000609
TRAVEL1000_0190,tra10000190
TRAVEL1000_0184,tra10000184
TRAVEL1000_0812,tra10000812
TRAVEL1000_0806,tra10000806
TRAVEL1000_0437,tra10000437
TRAVEL1000_0351,tra10000351
TRAVEL1000_0345,tra10000345
TRAVEL1000_0423,tra10000423
TRAVEL1000_0379,tra10000379
TRAVEL1000_0392,tra10000392
TRAVEL1000_0386,tra10000386
TRAVEL1000_0543,tra10000543
TRAVEL1000_0225,tra10000225
TRAVEL1000_0231,tra10000231
TRAVEL1000_0557,tra10000557
TRAVEL1000_0219,tra10000219
TRAVEL1000_0580,tra10000580
TRAVEL1000_0594,tra10000594
TRAVEL1000_0027,tra10000027
TRAVEL1000_0999,tra10000999
TRAVEL1000_0741,tra10000741
TRAVEL1000_0755,tra10000755
TRAVEL1000_0033,tra10000033
TRAVEL1000_0769,tra10000769
TRAVEL1000_0782,tra10000782
TRAVEL1000_0796,tra10000796
TRAVEL1000_0966,tra10000966
TRAVEL1000_0972,tra10000972
UT-PARAPHRASE-sent225-phrase2,utp2252
UT-PARAPHRASE-sent177-phrase1,utp1771
UT-PARAPHRASE-sent091-phrase2,utp0912
UT-PARAPHRASE-sent255-phrase2,utp2552
UT-PARAPHRASE-sent183-phrase2,utp1832
UT-PARAPHRASE-sent098-phrase1,utp0981
UT-PARAPHRASE-sent107-phrase1,utp1071
UT-PARAPHRASE-sent120-phrase2,utp1202
UT-PARAPHRASE-sent159-phrase1,utp1591
UT-PARAPHRASE-sent310-phrase1,utp3101
UT-PARAPHRASE-sent286-phrase2,utp2862
UT-PARAPHRASE-sent202-phrase1,utp2021
UT-PARAPHRASE-sent032-phrase2,utp0322
UT-PARAPHRASE-sent267-phrase2,utp2672
UT-PARAPHRASE-sent135-phrase1,utp1351
UT-PARAPHRASE-sent057-phrase1,utp0571
UT-PARAPHRASE-sent305-phrase2,utp3052
UT-PARAPHRASE-sent293-phrase1,utp2931
UT-PARAPHRASE-sent145-phrase1,utp1451
UT-PARAPHRASE-sent027-phrase1,utp0271
UT-PARAPHRASE-sent079-phrase1,utp0791
UT-PARAPHRASE-sent162-phrase2,utp1622
UT-PARAPHRASE-sent084-phrase1,utp0841
UT-PARAPHRASE-sent249-phrase2,utp2492
UT-PARAPHRASE-sent196-phrase1,utp1961
UT-PARAPHRASE-sent009-phrase1,utp0091
UT-PARAPHRASE-sent239-phrase2,utp2392
UT-PARAPHRASE-sent225-phrase1,utp2251
UT-PARAPHRASE-sent177-phrase2,utp1772
UT-PARAPHRASE-sent091-phrase1,utp0911
UT-PARAPHRASE-sent255-phrase1,utp2551
UT-PARAPHRASE-sent107-phrase2,utp1072
UT-PARAPHRASE-sent183-phrase1,utp1831
UT-PARAPHRASE-sent098-phrase2,utp0982
UT-PARAPHRASE-sent120-phrase1,utp1201
UT-PARAPHRASE-sent159-phrase2,utp1592
UT-PARAPHRASE-sent310-phrase2,utp3102
UT-PARAPHRASE-sent202-phrase2,utp2022
UT-PARAPHRASE-sent286-phrase1,utp2861
UT-PARAPHRASE-sent032-phrase1,utp0321
UT-PARAPHRASE-sent267-phrase1,utp2671
UT-PARAPHRASE-sent135-phrase2,utp1352
UT-PARAPHRASE-sent057-phrase2,utp0572
UT-PARAPHRASE-sent305-phrase1,utp3051
UT-PARAPHRASE-sent293-phrase2,utp2932
UT-PARAPHRASE-sent145-phrase2,utp1452
UT-PARAPHRASE-sent027-phrase2,utp0272
UT-PARAPHRASE-sent079-phrase2,utp0792
UT-PARAPHRASE-sent162-phrase1,utp1621
UT-PARAPHRASE-sent084-phrase2,utp0842
UT-PARAPHRASE-sent249-phrase1,utp2491
UT-PARAPHRASE-sent009-phrase2,utp0092
UT-PARAPHRASE-sent196-phrase2,utp1962
UT-PARAPHRASE-sent239-phrase1,utp2391
UT-PARAPHRASE-sent037-phrase1,utp0371
UT-PARAPHRASE-sent207-phrase2,utp2072
UT-PARAPHRASE-sent283-phrase1,utp2831
UT-PARAPHRASE-sent047-phrase1,utp0471
UT-PARAPHRASE-sent277-phrase2,utp2772
UT-PARAPHRASE-sent125-phrase1,utp1251
UT-PARAPHRASE-sent060-phrase2,utp0602
UT-PARAPHRASE-sent229-phrase2,utp2292
UT-PARAPHRASE-sent250-phrase1,utp2501
UT-PARAPHRASE-sent102-phrase2,utp1022
UT-PARAPHRASE-sent019-phrase1,utp0191
UT-PARAPHRASE-sent186-phrase1,utp1861
UT-PARAPHRASE-sent010-phrase2,utp0102
UT-PARAPHRASE-sent094-phrase1,utp0941
UT-PARAPHRASE-sent220-phrase1,utp2201
UT-PARAPHRASE-sent069-phrase1,utp0691
UT-PARAPHRASE-sent172-phrase2,utp1722
UT-PARAPHRASE-sent075-phrase1,utp0751
UT-PARAPHRASE-sent245-phrase2,utp2452
UT-PARAPHRASE-sent117-phrase1,utp1171
UT-PARAPHRASE-sent081-phrase2,utp0812
UT-PARAPHRASE-sent235-phrase2,utp2352
UT-PARAPHRASE-sent167-phrase1,utp1671
UT-PARAPHRASE-sent139-phrase1,utp1391
UT-PARAPHRASE-sent212-phrase1,utp2121
UT-PARAPHRASE-sent309-phrase2,utp3092
UT-PARAPHRASE-sent296-phrase2,utp2962
UT-PARAPHRASE-sent140-phrase2,utp1402
UT-PARAPHRASE-sent149-phrase1,utp1491
UT-PARAPHRASE-sent052-phrase2,utp0522
UT-PARAPHRASE-sent300-phrase1,utp3001
UT-PARAPHRASE-sent262-phrase1,utp2621
UT-PARAPHRASE-sent130-phrase2,utp1302
UT-PARAPHRASE-sent037-phrase2,utp0372
UT-PARAPHRASE-sent283-phrase2,utp2832
UT-PARAPHRASE-sent207-phrase1,utp2071
UT-PARAPHRASE-sent047-phrase2,utp0472
UT-PARAPHRASE-sent277-phrase1,utp2771
UT-PARAPHRASE-sent125-phrase2,utp1252
UT-PARAPHRASE-sent060-phrase1,utp0601
UT-PARAPHRASE-sent229-phrase1,utp2291
UT-PARAPHRASE-sent250-phrase2,utp2502
UT-PARAPHRASE-sent186-phrase2,utp1862
UT-PARAPHRASE-sent102-phrase1,utp1021
UT-PARAPHRASE-sent019-phrase2,utp0192
UT-PARAPHRASE-sent094-phrase2,utp0942
UT-PARAPHRASE-sent010-phrase1,utp0101
UT-PARAPHRASE-sent220-phrase2,utp2202
UT-PARAPHRASE-sent069-phrase2,utp0692
UT-PARAPHRASE-sent172-phrase1,utp1721
UT-PARAPHRASE-sent075-phrase2,utp0752
UT-PARAPHRASE-sent245-phrase1,utp2451
UT-PARAPHRASE-sent117-phrase2,utp1172
UT-PARAPHRASE-sent081-phrase1,utp0811
UT-PARAPHRASE-sent235-phrase1,utp2351
UT-PARAPHRASE-sent167-phrase2,utp1672
UT-PARAPHRASE-sent139-phrase2,utp1392
UT-PARAPHRASE-sent296-phrase1,utp2961
UT-PARAPHRASE-sent212-phrase2,utp2122
UT-PARAPHRASE-sent309-phrase1,utp3091
UT-PARAPHRASE-sent140-phrase1,utp1401
UT-PARAPHRASE-sent149-phrase2,utp1492
UT-PARAPHRASE-sent052-phrase1,utp0521
UT-PARAPHRASE-sent300-phrase2,utp3002
UT-PARAPHRASE-sent262-phrase2,utp2622
UT-PARAPHRASE-sent130-phrase1,utp1301
UT-PARAPHRASE-sent058-phrase2,utp0582
UT-PARAPHRASE-sent143-phrase1,utp1431
UT-PARAPHRASE-sent295-phrase1,utp2951
UT-PARAPHRASE-sent211-phrase2,utp2112
UT-PARAPHRASE-sent268-phrase1,utp2681
UT-PARAPHRASE-sent021-phrase1,utp0211
UT-PARAPHRASE-sent133-phrase1,utp1331
UT-PARAPHRASE-sent028-phrase2,utp0282
UT-PARAPHRASE-sent261-phrase2,utp2612
UT-PARAPHRASE-sent303-phrase2,utp3032
UT-PARAPHRASE-sent218-phrase1,utp2181
UT-PARAPHRASE-sent051-phrase1,utp0511
UT-PARAPHRASE-sent246-phrase1,utp2461
UT-PARAPHRASE-sent076-phrase2,utp0762
UT-PARAPHRASE-sent082-phrase1,utp0821
UT-PARAPHRASE-sent199-phrase2,utp1992
UT-PARAPHRASE-sent006-phrase2,utp0062
UT-PARAPHRASE-sent185-phrase2,utp1852
UT-PARAPHRASE-sent101-phrase1,utp1011
UT-PARAPHRASE-sent063-phrase1,utp0631
UT-PARAPHRASE-sent171-phrase1,utp1711
UT-PARAPHRASE-sent223-phrase2,utp2232
UT-PARAPHRASE-sent097-phrase2,utp0972
UT-PARAPHRASE-sent156-phrase2,utp1562
UT-PARAPHRASE-sent280-phrase2,utp2802
UT-PARAPHRASE-sent204-phrase1,utp2041
UT-PARAPHRASE-sent034-phrase2,utp0342
UT-PARAPHRASE-sent126-phrase2,utp1262
UT-PARAPHRASE-sent274-phrase1,utp2741
UT-PARAPHRASE-sent289-phrase1,utp2891
UT-PARAPHRASE-sent044-phrase2,utp0442
UT-PARAPHRASE-sent058-phrase1,utp0581
UT-PARAPHRASE-sent143-phrase2,utp1432
UT-PARAPHRASE-sent211-phrase1,utp2111
UT-PARAPHRASE-sent295-phrase2,utp2952
UT-PARAPHRASE-sent268-phrase2,utp2682
UT-PARAPHRASE-sent021-phrase2,utp0212
UT-PARAPHRASE-sent133-phrase2,utp1332
UT-PARAPHRASE-sent028-phrase1,utp0281
UT-PARAPHRASE-sent261-phrase1,utp2611
UT-PARAPHRASE-sent303-phrase1,utp3031
UT-PARAPHRASE-sent218-phrase2,utp2182
UT-PARAPHRASE-sent051-phrase2,utp0512
UT-PARAPHRASE-sent246-phrase2,utp2462
UT-PARAPHRASE-sent076-phrase1,utp0761
UT-PARAPHRASE-sent006-phrase1,utp0061
UT-PARAPHRASE-sent082-phrase2,utp0822
UT-PARAPHRASE-sent199-phrase1,utp1991
UT-PARAPHRASE-sent101-phrase2,utp1012
UT-PARAPHRASE-sent185-phrase1,utp1851
UT-PARAPHRASE-sent063-phrase2,utp0632
UT-PARAPHRASE-sent171-phrase2,utp1712
UT-PARAPHRASE-sent223-phrase1,utp2231
UT-PARAPHRASE-sent097-phrase1,utp0971
UT-PARAPHRASE-sent156-phrase1,utp1561
UT-PARAPHRASE-sent204-phrase2,utp2042
UT-PARAPHRASE-sent280-phrase1,utp2801
UT-PARAPHRASE-sent034-phrase1,utp0341
UT-PARAPHRASE-sent126-phrase1,utp1261
UT-PARAPHRASE-sent274-phrase2,utp2742
UT-PARAPHRASE-sent289-phrase2,utp2892
UT-PARAPHRASE-sent044-phrase1,utp0441
UT-PARAPHRASE-sent003-phrase1,utp0031
UT-PARAPHRASE-sent118-phrase2,utp1182
UT-PARAPHRASE-sent087-phrase2,utp0872
UT-PARAPHRASE-sent161-phrase1,utp1611
UT-PARAPHRASE-sent168-phrase2,utp1682
UT-PARAPHRASE-sent111-phrase1,utp1111
UT-PARAPHRASE-sent195-phrase2,utp1952
UT-PARAPHRASE-sent243-phrase2,utp2432
UT-PARAPHRASE-sent306-phrase1,utp3061
UT-PARAPHRASE-sent299-phrase1,utp2991
UT-PARAPHRASE-sent054-phrase2,utp0542
UT-PARAPHRASE-sent136-phrase2,utp1362
UT-PARAPHRASE-sent264-phrase1,utp2641
UT-PARAPHRASE-sent146-phrase2,utp1462
UT-PARAPHRASE-sent290-phrase2,utp2902
UT-PARAPHRASE-sent313-phrase2,utp3132
UT-PARAPHRASE-sent041-phrase1,utp0411
UT-PARAPHRASE-sent123-phrase1,utp1231
UT-PARAPHRASE-sent038-phrase2,utp0382
UT-PARAPHRASE-sent271-phrase2,utp2712
UT-PARAPHRASE-sent031-phrase1,utp0311
UT-PARAPHRASE-sent048-phrase2,utp0482
UT-PARAPHRASE-sent201-phrase2,utp2012
UT-PARAPHRASE-sent285-phrase1,utp2851
UT-PARAPHRASE-sent016-phrase2,utp0162
UT-PARAPHRASE-sent092-phrase1,utp0921
UT-PARAPHRASE-sent189-phrase2,utp1892
UT-PARAPHRASE-sent174-phrase2,utp1742
UT-PARAPHRASE-sent226-phrase1,utp2261
UT-PARAPHRASE-sent180-phrase1,utp1801
UT-PARAPHRASE-sent256-phrase1,utp2561
UT-PARAPHRASE-sent087-phrase1,utp0871
UT-PARAPHRASE-sent003-phrase2,utp0032
UT-PARAPHRASE-sent118-phrase1,utp1181
UT-PARAPHRASE-sent161-phrase2,utp1612
UT-PARAPHRASE-sent168-phrase1,utp1681
UT-PARAPHRASE-sent195-phrase1,utp1951
UT-PARAPHRASE-sent111-phrase2,utp1112
UT-PARAPHRASE-sent243-phrase1,utp2431
UT-PARAPHRASE-sent299-phrase2,utp2992
UT-PARAPHRASE-sent306-phrase2,utp3062
UT-PARAPHRASE-sent054-phrase1,utp0541
UT-PARAPHRASE-sent136-phrase1,utp1361
UT-PARAPHRASE-sent264-phrase2,utp2642
UT-PARAPHRASE-sent146-phrase1,utp1461
UT-PARAPHRASE-sent290-phrase1,utp2901
UT-PARAPHRASE-sent313-phrase1,utp3131
UT-PARAPHRASE-sent041-phrase2,utp0412
UT-PARAPHRASE-sent123-phrase2,utp1232
UT-PARAPHRASE-sent038-phrase1,utp0381
UT-PARAPHRASE-sent271-phrase1,utp2711
UT-PARAPHRASE-sent031-phrase2,utp0312
UT-PARAPHRASE-sent048-phrase1,utp0481
UT-PARAPHRASE-sent285-phrase2,utp2852
UT-PARAPHRASE-sent201-phrase1,utp2011
UT-PARAPHRASE-sent092-phrase2,utp0922
UT-PARAPHRASE-sent189-phrase1,utp1891
UT-PARAPHRASE-sent016-phrase1,utp0161
UT-PARAPHRASE-sent174-phrase1,utp1741
UT-PARAPHRASE-sent226-phrase2,utp2262
UT-PARAPHRASE-sent180-phrase2,utp1802
UT-PARAPHRASE-sent256-phrase2,utp2562
UT-PARAPHRASE-sent166-phrase2,utp1662
UT-PARAPHRASE-sent234-phrase1,utp2341
UT-PARAPHRASE-sent004-phrase2,utp0042
UT-PARAPHRASE-sent080-phrase1,utp0801
UT-PARAPHRASE-sent116-phrase2,utp1162
UT-PARAPHRASE-sent192-phrase1,utp1921
UT-PARAPHRASE-sent089-phrase2,utp0892
UT-PARAPHRASE-sent244-phrase1,utp2441
UT-PARAPHRASE-sent074-phrase2,utp0742
UT-PARAPHRASE-sent131-phrase1,utp1311
UT-PARAPHRASE-sent263-phrase2,utp2632
UT-PARAPHRASE-sent301-phrase2,utp3012
UT-PARAPHRASE-sent148-phrase2,utp1482
UT-PARAPHRASE-sent053-phrase1,utp0531
UT-PARAPHRASE-sent141-phrase1,utp1411
UT-PARAPHRASE-sent213-phrase2,utp2132
UT-PARAPHRASE-sent308-phrase1,utp3081
UT-PARAPHRASE-sent297-phrase1,utp2971
UT-PARAPHRASE-sent023-phrase1,utp0231
UT-PARAPHRASE-sent124-phrase2,utp1242
UT-PARAPHRASE-sent314-phrase1,utp3141
UT-PARAPHRASE-sent046-phrase2,utp0462
UT-PARAPHRASE-sent154-phrase2,utp1542
UT-PARAPHRASE-sent206-phrase1,utp2061
UT-PARAPHRASE-sent282-phrase2,utp2822
UT-PARAPHRASE-sent036-phrase2,utp0362
UT-PARAPHRASE-sent068-phrase2,utp0682
UT-PARAPHRASE-sent173-phrase1,utp1731
UT-PARAPHRASE-sent221-phrase2,utp2212
UT-PARAPHRASE-sent258-phrase1,utp2581
UT-PARAPHRASE-sent011-phrase1,utp0111
UT-PARAPHRASE-sent095-phrase2,utp0952
UT-PARAPHRASE-sent103-phrase1,utp1031
UT-PARAPHRASE-sent018-phrase2,utp0182
UT-PARAPHRASE-sent187-phrase2,utp1872
UT-PARAPHRASE-sent228-phrase1,utp2281
UT-PARAPHRASE-sent061-phrase1,utp0611
UT-PARAPHRASE-sent166-phrase1,utp1661
UT-PARAPHRASE-sent234-phrase2,utp2342
UT-PARAPHRASE-sent080-phrase2,utp0802
UT-PARAPHRASE-sent004-phrase1,utp0041
UT-PARAPHRASE-sent192-phrase2,utp1922
UT-PARAPHRASE-sent089-phrase1,utp0891
UT-PARAPHRASE-sent116-phrase1,utp1161
UT-PARAPHRASE-sent244-phrase2,utp2442
UT-PARAPHRASE-sent074-phrase1,utp0741
UT-PARAPHRASE-sent131-phrase2,utp1312
UT-PARAPHRASE-sent263-phrase1,utp2631
UT-PARAPHRASE-sent301-phrase1,utp3011
UT-PARAPHRASE-sent148-phrase1,utp1481
UT-PARAPHRASE-sent053-phrase2,utp0532
UT-PARAPHRASE-sent141-phrase2,utp1412
UT-PARAPHRASE-sent297-phrase2,utp2972
UT-PARAPHRASE-sent213-phrase1,utp2131
UT-PARAPHRASE-sent308-phrase2,utp3082
UT-PARAPHRASE-sent023-phrase2,utp0232
UT-PARAPHRASE-sent124-phrase1,utp1241
UT-PARAPHRASE-sent314-phrase2,utp3142
UT-PARAPHRASE-sent046-phrase1,utp0461
UT-PARAPHRASE-sent154-phrase1,utp1541
UT-PARAPHRASE-sent282-phrase1,utp2821
UT-PARAPHRASE-sent206-phrase2,utp2062
UT-PARAPHRASE-sent036-phrase1,utp0361
UT-PARAPHRASE-sent068-phrase1,utp0681
UT-PARAPHRASE-sent173-phrase2,utp1732
UT-PARAPHRASE-sent221-phrase1,utp2211
UT-PARAPHRASE-sent258-phrase2,utp2582
UT-PARAPHRASE-sent095-phrase1,utp0951
UT-PARAPHRASE-sent011-phrase2,utp0112
